"Site","Monitor","Date","StartHour","Value","AppliesToNatl","AppliesToSt","CollectionMethod","QuantificationMethod"
2115,1,2006-01-17,0,15,1,1,"RP2K","GRAV"
2115,1,2006-01-23,0,6,1,1,"RP2K","GRAV"
2115,1,2006-01-29,0,8,1,1,"RP2K","GRAV"
2115,1,2006-02-04,0,7,1,1,"RP2K","GRAV"
2115,1,2006-02-10,0,18,1,1,"RP2K","GRAV"
2115,1,2006-02-16,0,19,1,1,"RP2K","GRAV"
2115,1,2006-02-22,0,3,1,1,"RP2K","GRAV"
2115,1,2006-02-28,0,15,1,1,"RP2K","GRAV"
2115,1,2006-03-06,0,3,1,1,"RP2K","GRAV"
2115,1,2006-03-12,0,9,1,1,"RP2K","GRAV"
2115,1,2006-03-18,0,3,1,1,"RP2K","GRAV"
2115,1,2006-03-24,0,4,1,1,"RP2K","GRAV"
2115,1,2006-03-30,0,7,1,1,"RP2K","GRAV"
2115,1,2006-04-05,0,3,1,1,"RP2K","GRAV"
2115,1,2006-04-11,0,3,1,1,"RP2K","GRAV"
2115,1,2006-04-17,0,3,1,1,"RP2K","GRAV"
2115,1,2006-04-23,0,6,1,1,"RP2K","GRAV"
2115,1,2006-04-29,0,13,1,1,"RP2K","GRAV"
2115,1,2006-05-05,0,13,1,1,"RP2K","GRAV"
2115,1,2006-05-11,0,10,1,1,"RP2K","GRAV"
2115,1,2006-05-17,0,13,1,1,"RP2K","GRAV"
2115,1,2006-05-23,0,5,1,1,"RP2K","GRAV"
2115,1,2006-05-31,0,7,1,1,"RP2K","GRAV"
2115,1,2006-06-04,0,4,1,1,"RP2K","GRAV"
2115,1,2006-06-10,0,11,1,1,"RP2K","GRAV"
2115,1,2006-06-16,0,3,1,1,"RP2K","GRAV"
2115,1,2006-06-22,0,4,1,1,"RP2K","GRAV"
2115,1,2006-06-28,0,10,1,1,"RP2K","GRAV"
2115,1,2006-07-04,0,8,1,1,"RP2K","GRAV"
2115,1,2006-07-12,0,6,1,1,"RP2K","GRAV"
2115,1,2006-07-16,0,8,1,1,"RP2K","GRAV"
2115,1,2006-07-22,0,8,1,1,"RP2K","GRAV"
2115,1,2006-07-28,0,8,1,1,"RP2K","GRAV"
2115,1,2006-08-03,0,20,1,1,"RP2K","GRAV"
2115,1,2006-08-09,0,9,1,1,"RP2K","GRAV"
2115,1,2006-08-15,0,8,1,1,"RP2K","GRAV"
2115,1,2006-08-21,0,8,1,1,"RP2K","GRAV"
2115,1,2006-08-27,0,10,1,1,"RP2K","GRAV"
2115,1,2006-09-02,0,10,1,1,"RP2K","GRAV"
2115,1,2006-09-08,0,14,1,1,"RP2K","GRAV"
2115,1,2006-09-14,0,13,1,1,"RP2K","GRAV"
2115,1,2006-09-20,0,5,1,1,"RP2K","GRAV"
2115,1,2006-09-26,0,11,1,1,"RP2K","GRAV"
2115,1,2006-10-02,0,12,1,1,"RP2K","GRAV"
2115,1,2006-10-08,0,4,1,1,"RP2K","GRAV"
2115,1,2006-10-14,0,12,1,1,"RP2K","GRAV"
2115,1,2006-10-20,0,8,1,1,"RP2K","GRAV"
2115,1,2006-10-26,0,9,1,1,"RP2K","GRAV"
2115,1,2006-11-01,0,23,1,1,"RP2K","GRAV"
2115,1,2006-11-07,0,13,1,1,"RP2K","GRAV"
2115,1,2006-11-13,0,7,1,1,"RP2K","GRAV"
2115,1,2006-11-19,0,31,1,1,"RP2K","GRAV"
2115,1,2006-11-25,0,43,1,1,"RP2K","GRAV"
2115,1,2006-12-01,0,21,1,1,"RP2K","GRAV"
2115,1,2006-12-07,0,67,1,1,"RP2K","GRAV"
2115,1,2006-12-13,0,4,1,1,"RP2K","GRAV"
2115,1,2006-12-19,0,56,1,1,"RP2K","GRAV"
2115,1,2006-12-25,0,38,1,1,"RP2K","GRAV"
2115,1,2006-12-31,0,59,1,1,"RP2K","GRAV"
2115,1,2007-01-06,0,30,1,1,"RP2K","GRAV"
2115,1,2007-01-12,0,9,1,1,"RP2K","GRAV"
2115,1,2007-01-18,0,27,1,1,"RP2K","GRAV"
2115,1,2007-01-24,0,53,1,1,"RP2K","GRAV"
2115,1,2007-01-30,0,36,1,1,"RP2K","GRAV"
2115,1,2007-02-05,0,31,1,1,"RP2K","GRAV"
2115,1,2007-02-11,0,5,1,1,"RP2K","GRAV"
2115,1,2007-02-17,0,14,1,1,"RP2K","GRAV"
2115,1,2007-02-23,0,7,1,1,"RP2K","GRAV"
2115,1,2007-03-01,0,6,1,1,"RP2K","GRAV"
2115,1,2007-03-07,0,7,1,1,"RP2K","GRAV"
2115,1,2007-03-13,0,7,1,1,"RP2K","GRAV"
2115,1,2007-03-19,0,5,1,1,"RP2K","GRAV"
2115,1,2007-03-25,0,6,1,1,"RP2K","GRAV"
2115,1,2007-03-31,0,11,1,1,"RP2K","GRAV"
2115,1,2007-04-06,0,8,1,1,"RP2K","GRAV"
2115,1,2007-04-12,0,2,1,1,"RP2K","GRAV"
2115,1,2007-04-18,0,2,1,1,"RP2K","GRAV"
2115,1,2007-04-24,0,4,1,1,"RP2K","GRAV"
2115,1,2007-04-30,0,8,1,1,"RP2K","GRAV"
2115,1,2007-05-06,0,4,1,1,"RP2K","GRAV"
2115,1,2007-05-12,0,9,1,1,"RP2K","GRAV"
2115,1,2007-05-18,0,9,1,1,"RP2K","GRAV"
2115,1,2007-05-24,0,8,1,1,"RP2K","GRAV"
2115,1,2007-05-30,0,9,1,1,"RP2K","GRAV"
2115,1,2007-06-05,0,3,1,1,"RP2K","GRAV"
2115,1,2007-06-11,0,5,1,1,"RP2K","GRAV"
2115,1,2007-06-17,0,5,1,1,"RP2K","GRAV"
2115,1,2007-06-23,0,8,1,1,"RP2K","GRAV"
2115,1,2007-06-29,0,3,1,1,"RP2K","GRAV"
2115,1,2007-07-05,0,12,1,1,"RP2K","GRAV"
2115,1,2007-07-11,0,6,1,1,"RP2K","GRAV"
2115,1,2007-07-17,0,4,1,1,"RP2K","GRAV"
2115,1,2007-07-23,0,5,1,1,"RP2K","GRAV"
2115,1,2007-07-29,0,6,1,1,"RP2K","GRAV"
2115,1,2007-08-04,0,6,1,1,"RP2K","GRAV"
2115,1,2007-08-10,0,6,1,1,"RP2K","GRAV"
2115,1,2007-08-16,0,4,1,1,"RP2K","GRAV"
2115,1,2007-08-22,0,7,1,1,"RP2K","GRAV"
2115,1,2007-08-28,0,6,1,1,"RP2K","GRAV"
2115,1,2007-09-03,0,4,1,1,"RP2K","GRAV"
2115,1,2007-09-09,0,16,1,1,"RP2K","GRAV"
2115,1,2007-09-15,0,8,1,1,"RP2K","GRAV"
2115,1,2007-09-21,0,7,1,1,"RP2K","GRAV"
2115,1,2007-09-27,0,8,1,1,"RP2K","GRAV"
2115,1,2007-10-03,0,11,1,1,"RP2K","GRAV"
2115,1,2007-10-09,0,6,1,1,"RP2K","GRAV"
2115,1,2007-10-15,0,5,1,1,"RP2K","GRAV"
2115,1,2007-10-21,0,3,1,1,"RP2K","GRAV"
2115,1,2007-10-27,0,11,1,1,"RP2K","GRAV"
2115,1,2007-11-02,0,8,1,1,"RP2K","GRAV"
2115,1,2007-11-08,0,16,1,1,"RP2K","GRAV"
2115,1,2007-11-14,0,8,1,1,"RP2K","GRAV"
2115,1,2007-11-20,0,3,1,1,"RP2K","GRAV"
2115,1,2007-11-26,0,38,1,1,"RP2K","GRAV"
2115,1,2007-12-02,0,5,1,1,"RP2K","GRAV"
2115,1,2007-12-08,0,3,1,1,"RP2K","GRAV"
2115,1,2007-12-14,0,53,1,1,"RP2K","GRAV"
2115,1,2007-12-20,0,4,1,1,"RP2K","GRAV"
2115,1,2007-12-26,0,14,1,1,"RP2K","GRAV"
2115,1,2008-01-01,0,35,1,1,"RP2K","GRAV"
2115,1,2008-01-07,0,6,1,1,"RP2K","GRAV"
2115,1,2008-01-13,0,29,1,1,"RP2K","GRAV"
2115,1,2008-01-19,0,68,1,1,"RP2K","GRAV"
2115,1,2008-01-25,0,7,1,1,"RP2K","GRAV"
2115,1,2008-01-31,0,3,1,1,"RP2K","GRAV"
2115,1,2008-02-06,0,21,1,1,"RP2K","GRAV"
2115,1,2008-02-12,0,20,1,1,"RP2K","GRAV"
2115,1,2008-02-18,0,23,1,1,"RP2K","GRAV"
2115,1,2008-03-01,0,3,1,1,"RP2K","GRAV"
2115,1,2008-03-07,0,12,1,1,"RP2K","GRAV"
2115,1,2008-03-13,0,3,1,1,"RP2K","GRAV"
2115,1,2008-03-19,0,6,1,1,"RP2K","GRAV"
2115,1,2008-03-25,0,3,1,1,"RP2K","GRAV"
2115,1,2008-03-31,0,4,1,1,"RP2K","GRAV"
2115,1,2008-04-06,0,3,1,1,"RP2K","GRAV"
2115,1,2008-04-12,0,5,1,1,"RP2K","GRAV"
2115,1,2008-04-18,0,9,1,1,"RP2K","GRAV"
2115,1,2008-04-24,0,3,1,1,"RP2K","GRAV"
2115,1,2008-04-30,0,2,1,1,"RP2K","GRAV"
2115,1,2008-05-06,0,9,1,1,"RP2K","GRAV"
2115,1,2008-05-12,0,5,1,1,"RP2K","GRAV"
2115,1,2008-05-18,0,7,1,1,"RP2K","GRAV"
2115,1,2008-05-24,0,6,1,1,"RP2K","GRAV"
2115,1,2008-05-30,0,5,1,1,"RP2K","GRAV"
2115,1,2008-06-05,0,4,1,1,"RP2K","GRAV"
2115,1,2008-06-11,0,2,1,1,"RP2K","GRAV"
2115,1,2008-06-17,0,9,1,1,"RP2K","GRAV"
2115,1,2008-06-23,0,93,1,1,"RP2K","GRAV"
2115,1,2008-06-29,0,49,1,1,"RP2K","GRAV"
2115,1,2008-07-05,0,33,1,1,"RP2K","GRAV"
2115,1,2008-07-11,0,107,1,1,"RP2K","GRAV"
2115,1,2008-07-17,0,33,1,1,"RP2K","GRAV"
2115,1,2008-07-23,0,47,1,1,"RP2K","GRAV"
2115,1,2008-07-29,0,8,1,1,"RP2K","GRAV"
2115,1,2008-08-04,0,9,1,1,"RP2K","GRAV"
2115,1,2008-08-10,0,8,1,1,"RP2K","GRAV"
2115,1,2008-08-16,0,14,1,1,"RP2K","GRAV"
2115,1,2008-08-22,0,5,1,1,"RP2K","GRAV"
2115,1,2008-08-28,0,3,1,1,"RP2K","GRAV"
2115,1,2008-09-03,0,6,1,1,"RP2K","GRAV"
2115,1,2008-09-09,0,9,1,1,"RP2K","GRAV"
2115,1,2008-09-18,0,12,1,1,"RP2K","GRAV"
2115,1,2008-09-21,0,7,1,1,"RP2K","GRAV"
2115,1,2008-09-27,0,5,1,1,"RP2K","GRAV"
2115,1,2008-10-03,0,6,1,1,"RP2K","GRAV"
2115,1,2008-10-09,0,2,1,1,"RP2K","GRAV"
2115,1,2008-10-15,0,10,1,1,"RP2K","GRAV"
2115,1,2008-10-21,0,6,1,1,"RP2K","GRAV"
2115,1,2008-10-27,0,13,1,1,"RP2K","GRAV"
2115,1,2008-11-02,0,3,1,1,"RP2K","GRAV"
2115,1,2008-11-08,0,12,1,1,"RP2K","GRAV"
2115,1,2008-11-14,0,4,1,1,"RP2K","GRAV"
2115,1,2008-11-20,0,12,1,1,"RP2K","GRAV"
2115,1,2008-11-26,0,32,1,1,"RP2K","GRAV"
2115,1,2008-12-02,0,25,1,1,"RP2K","GRAV"
2115,1,2008-12-08,0,11,1,1,"RP2K","GRAV"
2115,1,2008-12-14,0,7,1,1,"RP2K","GRAV"
2115,1,2008-12-20,0,23,1,1,"RP2K","GRAV"
2115,1,2008-12-26,0,32,1,1,"RP2K","GRAV"
2115,1,2009-01-01,0,15,1,1,"RP2K","GRAV"
2115,1,2009-01-07,0,27,1,1,"RP2K","GRAV"
2115,1,2009-01-13,0,29,1,1,"RP2K","GRAV"
2115,1,2009-01-19,0,24,1,1,"RP2K","GRAV"
2115,1,2009-01-25,0,7,1,1,"RP2K","GRAV"
2115,1,2009-01-31,0,27,1,1,"RP2K","GRAV"
2115,1,2009-02-06,0,7,1,1,"RP2K","GRAV"
2115,1,2009-02-12,0,6,1,1,"RP2K","GRAV"
2115,1,2009-02-18,0,5,1,1,"RP2K","GRAV"
2115,1,2009-02-24,0,8,1,1,"RP2K","GRAV"
2115,1,2009-03-02,0,2,1,1,"RP2K","GRAV"
2115,1,2009-03-08,0,5,1,1,"RP2K","GRAV"
2115,1,2009-03-14,0,7,1,1,"RP2K","GRAV"
2115,1,2009-03-20,0,7,1,1,"RP2K","GRAV"
2115,1,2009-03-26,0,4,1,1,"RP2K","GRAV"
2115,1,2009-04-01,0,3,1,1,"RP2K","GRAV"
2115,1,2009-04-09,0,4,1,1,"RP2K","GRAV"
2115,1,2009-04-13,0,2,1,1,"RP2K","GRAV"
2115,1,2009-04-19,0,6,1,1,"RP2K","GRAV"
2115,1,2009-04-25,0,5,1,1,"RP2K","GRAV"
2115,1,2009-05-01,0,7,1,1,"RP2K","GRAV"
2115,1,2009-05-07,0,3,1,1,"RP2K","GRAV"
2115,1,2009-05-13,0,3,1,1,"RP2K","GRAV"
2115,1,2009-05-20,0,8,1,1,"RP2K","GRAV"
2115,1,2009-05-25,0,11,1,1,"RP2K","GRAV"
2115,1,2009-05-31,0,7,1,1,"RP2K","GRAV"
2115,1,2009-06-06,0,3,1,1,"RP2K","GRAV"
2115,1,2009-06-12,0,4,1,1,"RP2K","GRAV"
2115,1,2009-06-18,0,6,1,1,"RP2K","GRAV"
2115,1,2009-06-24,0,6,1,1,"RP2K","GRAV"
2115,1,2009-06-30,0,9,1,1,"RP2K","GRAV"
2115,1,2009-07-07,0,6,1,1,"RP2K","GRAV"
2115,1,2009-07-12,0,5,1,1,"RP2K","GRAV"
2115,1,2009-07-18,0,8,1,1,"RP2K","GRAV"
2115,1,2009-07-24,0,7,1,1,"RP2K","GRAV"
2115,1,2009-07-30,0,8,1,1,"RP2K","GRAV"
2115,1,2009-08-05,0,3,1,1,"RP2K","GRAV"
2115,1,2009-08-11,0,11,1,1,"RP2K","GRAV"
2115,1,2009-08-17,0,10,1,1,"RP2K","GRAV"
2115,1,2009-08-23,0,6,1,1,"RP2K","GRAV"
2115,1,2009-08-29,0,4,1,1,"RP2K","GRAV"
2115,1,2009-09-04,0,6,1,1,"RP2K","GRAV"
2115,1,2009-09-10,0,7,1,1,"RP2K","GRAV"
2115,1,2009-09-16,0,6,1,1,"RP2K","GRAV"
2115,1,2009-09-22,0,6,1,1,"RP2K","GRAV"
2115,1,2009-09-28,0,10,1,1,"RP2K","GRAV"
2115,1,2009-10-04,0,2,1,1,"RP2K","GRAV"
2115,1,2009-10-10,0,13,1,1,"RP2K","GRAV"
2115,1,2009-10-16,0,5,1,1,"RP2K","GRAV"
2115,1,2009-10-22,0,8,1,1,"RP2K","GRAV"
2115,1,2009-10-28,0,5,1,1,"RP2K","GRAV"
2115,1,2009-11-03,0,25,1,1,"RP2K","GRAV"
2115,1,2009-11-09,0,16,1,1,"RP2K","GRAV"
2115,1,2009-11-15,0,22,1,1,"RP2K","GRAV"
2115,1,2009-11-21,0,9,1,1,"RP2K","GRAV"
2115,1,2009-11-27,0,10,1,1,"RP2K","GRAV"
2115,1,2009-12-09,0,35,1,1,"RP2K","GRAV"
2115,1,2009-12-15,0,8,1,1,"RP2K","GRAV"
2115,1,2009-12-21,0,14,1,1,"RP2K","GRAV"
2115,1,2009-12-27,0,30,1,1,"RP2K","GRAV"
2115,1,2010-01-08,0,14,1,1,"RP2K","GRAV"
2115,1,2010-01-14,0,9,1,1,"RP2K","GRAV"
2115,1,2010-01-20,0,2,1,1,"RP2K","GRAV"
2115,1,2010-01-28,0,18,1,1,"RP2K","GRAV"
2115,1,2010-02-01,0,12,1,1,"RP2K","GRAV"
2115,1,2010-02-07,0,6,1,1,"RP2K","GRAV"
2115,1,2010-02-13,0,11,1,1,"RP2K","GRAV"
2115,1,2010-02-19,0,26,1,1,"RP2K","GRAV"
2115,1,2010-02-25,0,6,1,1,"RP2K","GRAV"
2115,1,2010-03-03,0,3,1,1,"RP2K","GRAV"
2115,1,2010-03-15,0,10,1,1,"RP2K","GRAV"
2115,1,2010-03-21,0,8,1,1,"RP2K","GRAV"
2115,1,2010-03-27,0,6,1,1,"RP2K","GRAV"
2115,1,2010-04-02,0,5,1,1,"RP2K","GRAV"
2115,1,2010-04-08,0,3,1,1,"RP2K","GRAV"
2115,1,2010-04-14,0,5,1,1,"RP2K","GRAV"
2115,1,2010-04-20,0,3,1,1,"RP2K","GRAV"
2115,1,2010-05-02,0,2,1,1,"RP2K","GRAV"
2115,1,2010-05-08,0,4,1,1,"RP2K","GRAV"
2115,1,2010-05-14,0,7,1,1,"RP2K","GRAV"
2115,1,2010-05-20,0,2,1,1,"RP2K","GRAV"
2115,1,2010-05-26,0,2,1,1,"RP2K","GRAV"
2115,1,2010-06-01,0,4,1,1,"RP2K","GRAV"
2115,1,2010-06-07,0,3,1,1,"RP2K","GRAV"
2115,1,2010-06-13,0,3,1,1,"RP2K","GRAV"
2115,1,2010-06-19,0,6,1,1,"RP2K","GRAV"
2115,1,2010-06-25,0,5,1,1,"RP2K","GRAV"
2115,1,2010-07-01,0,7,1,1,"RP2K","GRAV"
2115,1,2010-07-07,0,9,1,1,"RP2K","GRAV"
2115,1,2010-07-13,0,7,1,1,"RP2K","GRAV"
2115,1,2010-07-19,0,7,1,1,"RP2K","GRAV"
2115,1,2010-07-25,0,7,1,1,"RP2K","GRAV"
2115,1,2010-08-03,0,7,1,1,"RP2K","GRAV"
2115,1,2010-08-06,0,9,1,1,"RP2K","GRAV"
2115,1,2010-08-12,0,5,1,1,"RP2K","GRAV"
2115,1,2010-08-18,0,6,1,1,"RP2K","GRAV"
2115,1,2010-08-24,0,4,1,1,"RP2K","GRAV"
2115,1,2010-08-30,0,5,1,1,"RP2K","GRAV"
2115,1,2010-09-05,0,3,1,1,"RP2K","GRAV"
2115,1,2010-09-11,0,5,1,1,"RP2K","GRAV"
2115,1,2010-09-17,0,4,1,1,"RP2K","GRAV"
2115,1,2010-09-23,0,6,1,1,"RP2K","GRAV"
2115,1,2010-09-29,0,7,1,1,"RP2K","GRAV"
2115,1,2010-10-05,0,3,1,1,"RP2K","GRAV"
2115,1,2010-10-11,0,4,1,1,"RP2K","GRAV"
2115,1,2010-10-17,0,6,1,1,"RP2K","GRAV"
2115,1,2010-10-23,0,2,1,1,"RP2K","GRAV"
2115,1,2010-10-29,0,7,1,1,"RP2K","GRAV"
2115,1,2010-11-04,0,10,1,1,"RP2K","GRAV"
2115,1,2010-11-10,0,8,1,1,"RP2K","GRAV"
2115,1,2010-11-16,0,9,1,1,"RP2K","GRAV"
2115,1,2010-11-22,0,3,1,1,"RP2K","GRAV"
2115,1,2010-11-28,0,29,1,1,"RP2K","GRAV"
2115,1,2010-12-04,0,26,1,1,"RP2K","GRAV"
2115,1,2010-12-10,0,11,1,1,"RP2K","GRAV"
2115,1,2010-12-16,0,31,1,1,"RP2K","GRAV"
2115,1,2010-12-22,0,4,1,1,"RP2K","GRAV"
2115,1,2010-12-28,0,5,1,1,"RP2K","GRAV"
2115,1,2011-01-03,0,38,1,1,"RP2K","GRAV"
2115,1,2011-01-09,0,21,1,1,"RP2K","GRAV"
2115,1,2011-01-15,0,16,1,1,"RP2K","GRAV"
2115,1,2011-01-21,0,27,1,1,"RP2K","GRAV"
2115,1,2011-01-27,0,46,1,1,"RP2K","GRAV"
2115,1,2011-02-02,0,26,1,1,"RP2K","GRAV"
2115,1,2011-02-08,0,1,1,1,"RP2K","GRAV"
2115,1,2011-02-14,0,5,1,1,"RP2K","GRAV"
2115,1,2011-02-20,0,16,1,1,"RP2K","GRAV"
2115,1,2011-02-26,0,7,1,1,"RP2K","GRAV"
2115,1,2011-03-04,0,6,1,1,"RP2K","GRAV"
2115,1,2011-03-10,0,4,1,1,"RP2K","GRAV"
2115,1,2011-03-16,0,4,1,1,"RP2K","GRAV"
2115,1,2011-03-22,0,3,1,1,"RP2K","GRAV"
2115,1,2011-03-28,0,3,1,1,"RP2K","GRAV"
2115,1,2011-04-03,0,2,1,1,"RP2K","GRAV"
2115,1,2011-04-09,0,5,1,1,"RP2K","GRAV"
2115,1,2011-04-15,0,12,1,1,"RP2K","GRAV"
2115,1,2011-04-23,0,5,1,1,"RP2K","GRAV"
2115,1,2011-04-30,0,2,1,1,"RP2K","GRAV"
2115,1,2011-05-03,0,3,1,1,"RP2K","GRAV"
2115,1,2011-05-09,0,1,1,1,"RP2K","GRAV"
2115,1,2011-05-15,0,1,1,1,"RP2K","GRAV"
2115,1,2011-05-21,0,7,1,1,"RP2K","GRAV"
2115,1,2011-05-27,0,3,1,1,"RP2K","GRAV"
2115,1,2011-06-02,0,2,1,1,"RP2K","GRAV"
2115,1,2011-06-08,0,6,1,1,"RP2K","GRAV"
2115,1,2011-06-14,0,4,1,1,"RP2K","GRAV"
2115,1,2011-06-22,0,8,1,1,"RP2K","GRAV"
2115,1,2011-06-26,0,8,1,1,"RP2K","GRAV"
2115,1,2011-07-02,0,6,1,1,"RP2K","GRAV"
2115,1,2011-07-08,0,7,1,1,"RP2K","GRAV"
2115,1,2011-07-14,0,5,1,1,"RP2K","GRAV"
2115,1,2011-07-20,0,3,1,1,"RP2K","GRAV"
2115,1,2011-07-26,0,4,1,1,"RP2K","GRAV"
2115,1,2011-08-01,0,7,1,1,"RP2K","GRAV"
2115,1,2011-08-07,0,6,1,1,"RP2K","GRAV"
2115,1,2011-08-13,0,7,1,1,"RP2K","GRAV"
2115,1,2011-08-19,0,9,1,1,"RP2K","GRAV"
2115,1,2011-08-25,0,5,1,1,"RP2K","GRAV"
2115,1,2011-08-31,0,8,1,1,"RP2K","GRAV"
2115,1,2011-09-06,0,5,1,1,"RP2K","GRAV"
2115,1,2011-09-12,0,9,1,1,"RP2K","GRAV"
2115,1,2011-09-18,0,6,1,1,"RP2K","GRAV"
2115,1,2011-09-24,0,6,1,1,"RP2K","GRAV"
2115,1,2011-09-30,0,6,1,1,"RP2K","GRAV"
2115,1,2011-10-11,0,1,1,1,"RP2K","GRAV"
2115,1,2011-10-13,0,13,1,1,"RP2K","GRAV"
2115,1,2011-10-18,0,6,1,1,"RP2K","GRAV"
2115,1,2011-10-23,0,8,1,1,"RP2K","GRAV"
2115,1,2011-10-30,0,11,1,1,"RP2K","GRAV"
2115,1,2011-11-05,0,9,1,1,"RP2K","GRAV"
2115,1,2011-11-15,0,20,1,1,"RP2K","GRAV"
2115,1,2011-11-17,0,20,1,1,"RP2K","GRAV"
2115,1,2011-11-23,0,6,1,1,"RP2K","GRAV"
2115,1,2011-11-29,0,26,1,1,"RP2K","GRAV"
2115,1,2011-12-05,0,20,1,1,"RP2K","GRAV"
2115,1,2011-12-11,0,51,1,1,"RP2K","GRAV"
2115,1,2011-12-17,0,40,1,1,"RP2K","GRAV"
2115,1,2011-12-23,0,41,1,1,"RP2K","GRAV"
2115,1,2011-12-29,0,41,1,1,"RP2K","GRAV"
2115,1,2012-01-04,0,26,1,1,"RP2K","GRAV"
2115,1,2012-01-10,0,28,1,1,"RP2K","GRAV"
2115,1,2012-01-12,0,24,1,1,"RP2K","GRAV"
2115,1,2012-01-18,0,11,1,1,"RP2K","GRAV"
2115,1,2012-01-22,0,4,1,1,"RP2K","GRAV"
2115,1,2012-01-28,0,17,1,1,"RP2K","GRAV"
2115,1,2012-02-03,0,17,1,1,"RP2K","GRAV"
2115,1,2012-02-09,0,9,1,1,"RP2K","GRAV"
2115,1,2012-02-15,0,8,1,1,"RP2K","GRAV"
2115,1,2012-02-21,0,5,1,1,"RP2K","GRAV"
2115,1,2012-02-27,0,9,1,1,"RP2K","GRAV"
2115,1,2012-03-04,0,7,1,1,"RP2K","GRAV"
2115,1,2012-03-10,0,8,1,1,"RP2K","GRAV"
2115,1,2012-03-16,0,1,1,1,"RP2K","GRAV"
2115,1,2012-03-24,0,3,1,1,"RP2K","GRAV"
2115,1,2012-03-28,0,5,1,1,"RP2K","GRAV"
2115,1,2012-04-03,0,4,1,1,"RP2K","GRAV"
2115,1,2012-04-09,0,10,1,1,"RP2K","GRAV"
2115,1,2012-04-15,0,4,1,1,"RP2K","GRAV"
2115,1,2012-04-21,0,5,1,1,"RP2K","GRAV"
2115,1,2012-04-27,0,1,1,1,"RP2K","GRAV"
2115,1,2012-05-03,0,3,1,1,"RP2K","GRAV"
2115,1,2012-05-09,0,8,1,1,"RP2K","GRAV"
2115,1,2012-05-15,0,7,1,1,"RP2K","GRAV"
2115,1,2012-05-21,0,7,1,1,"RP2K","GRAV"
2115,1,2012-05-27,0,4,1,1,"RP2K","GRAV"
2115,1,2012-06-02,0,6,1,1,"RP2K","GRAV"
2115,1,2012-06-08,0,2,1,1,"RP2K","GRAV"
2115,1,2012-06-14,0,3,1,1,"RP2K","GRAV"
2115,1,2012-06-20,0,4,1,1,"RP2K","GRAV"
2115,1,2012-06-26,0,3,1,1,"RP2K","GRAV"
2115,1,2012-07-02,0,4,1,1,"RP2K","GRAV"
2115,2,2002-01-14,0,28,0,0,"M1ST","GRAV"
2115,2,2002-01-20,0,46,0,0,"M1ST","GRAV"
2115,2,2002-01-26,0,15,0,0,"M1ST","GRAV"
2115,2,2002-02-01,0,30,0,0,"M1ST","GRAV"
2115,2,2002-02-07,0,24,0,0,"M1ST","GRAV"
2115,2,2002-02-13,0,33,0,0,"M1ST","GRAV"
2115,2,2002-02-19,0,9,0,0,"M1ST","GRAV"
2115,2,2002-02-25,0,9,0,0,"M1ST","GRAV"
2115,2,2002-03-03,0,10,0,0,"M1ST","GRAV"
2115,2,2002-03-09,0,14,0,0,"M1ST","GRAV"
2115,2,2002-03-15,0,14,0,0,"M1ST","GRAV"
2115,2,2002-03-21,0,14,0,0,"M1ST","GRAV"
2115,2,2002-03-27,0,4,0,0,"M1ST","GRAV"
2115,2,2002-04-02,0,7,0,0,"M1ST","GRAV"
2115,2,2002-04-08,0,8,0,0,"M1ST","GRAV"
2115,2,2002-04-14,0,5,0,0,"M1ST","GRAV"
2115,2,2002-04-20,0,6,0,0,"M1ST","GRAV"
2115,2,2002-04-26,0,15,0,0,"M1ST","GRAV"
2115,2,2002-05-02,0,6,0,0,"M1ST","GRAV"
2115,2,2002-05-08,0,6,0,0,"M1ST","GRAV"
2115,2,2002-05-14,0,6,0,0,"M1ST","GRAV"
2115,2,2002-05-20,0,3,0,0,"M1ST","GRAV"
2115,2,2002-05-26,0,8,0,0,"M1ST","GRAV"
2115,2,2002-06-01,0,12,0,0,"M1ST","GRAV"
2115,2,2002-06-07,0,6,0,0,"M1ST","GRAV"
2115,2,2002-06-13,0,10,0,0,"M1ST","GRAV"
2115,2,2002-06-19,0,4,0,0,"M1ST","GRAV"
2115,2,2002-06-25,0,9,0,0,"M1ST","GRAV"
2115,2,2002-07-01,0,6,0,0,"M1ST","GRAV"
2115,2,2002-07-07,0,3,0,0,"M1ST","GRAV"
2115,2,2002-07-13,0,9,0,0,"M1ST","GRAV"
2115,2,2002-07-19,0,9,0,0,"M1ST","GRAV"
2115,2,2002-07-25,0,6,0,0,"M1ST","GRAV"
2115,2,2002-07-31,0,24,0,0,"M1ST","GRAV"
2115,2,2002-08-06,0,7,0,0,"M1ST","GRAV"
2115,2,2002-08-12,0,14,0,0,"M1ST","GRAV"
2115,2,2002-08-18,0,21,0,0,"M1ST","GRAV"
2115,2,2002-08-27,0,12,0,0,"M1ST","GRAV"
2115,2,2002-08-30,0,10,0,0,"M1ST","GRAV"
2115,2,2002-09-05,0,6,0,0,"M1ST","GRAV"
2115,2,2002-09-11,0,9,0,0,"M1ST","GRAV"
2115,2,2002-09-17,0,7,0,0,"M1ST","GRAV"
2115,2,2002-09-23,0,8,0,0,"M1ST","GRAV"
2115,2,2002-09-29,0,8,0,0,"M1ST","GRAV"
2115,2,2002-10-05,0,4,0,0,"M1ST","GRAV"
