"date","AOT_at_500nm","filename"
2015-01-07,56000,"MOD09CMA.A2015007.006.2015295080103.hdf"
2014-11-26,85000,"MOD09CMA.A2014330.006.2015292031105.hdf"
2014-12-05,NA,"MOD09CMA.A2014339.006.2015292045732.hdf"
2014-10-05,45000,"MOD09CMA.A2014278.006.2015291080151.hdf"
2014-10-04,23000,"MOD09CMA.A2014277.006.2015291061958.hdf"
2014-11-17,43000,"MOD09CMA.A2014321.006.2015292091446.hdf"
2015-01-15,NA,"MOD09CMA.A2015015.006.2015295113500.hdf"
2014-09-28,NA,"MOD09CMA.A2014271.006.2015291091404.hdf"
2014-09-21,NA,"MOD09CMA.A2014264.006.2015290214127.hdf"
2014-12-04,NA,"MOD09CMA.A2014338.006.2015292035143.hdf"
2014-12-13,NA,"MOD09CMA.A2014347.006.2015293221604.hdf"
2014-10-13,67000,"MOD09CMA.A2014286.006.2015291085504.hdf"
2014-10-12,45000,"MOD09CMA.A2014285.006.2015291085153.hdf"
2014-11-25,30000,"MOD09CMA.A2014329.006.2015292095048.hdf"
2014-10-06,17000,"MOD09CMA.A2014279.006.2015291111344.hdf"
2014-12-12,NA,"MOD09CMA.A2014346.006.2015293204609.hdf"
2015-01-23,NA,"MOD09CMA.A2015023.006.2015295125658.hdf"
2014-12-21,NA,"MOD09CMA.A2014355.006.2015293212753.hdf"
2014-09-29,32000,"MOD09CMA.A2014272.006.2015291101933.hdf"
2014-10-21,NA,"MOD09CMA.A2014294.006.2015291142817.hdf"
2014-12-03,NA,"MOD09CMA.A2014337.006.2015292104557.hdf"
2014-12-20,NA,"MOD09CMA.A2014354.006.2015293210741.hdf"
2014-12-29,NA,"MOD09CMA.A2014363.006.2015293222456.hdf"
2014-10-20,NA,"MOD09CMA.A2014293.006.2015291071711.hdf"
2014-10-14,NA,"MOD09CMA.A2014287.006.2015291144516.hdf"
2015-01-31,22000,"MOD09CMA.A2015031.006.2015295153241.hdf"
2014-10-07,51000,"MOD09CMA.A2014280.006.2015291113217.hdf"
2014-10-29,65000,"MOD09CMA.A2014302.006.2015291085755.hdf"
2015-01-06,33000,"MOD09CMA.A2015006.006.2015295065205.hdf"
2014-12-11,NA,"MOD09CMA.A2014345.006.2015293202404.hdf"
2014-12-28,61000,"MOD09CMA.A2014362.006.2015293212432.hdf"
2014-10-28,NA,"MOD09CMA.A2014301.006.2015291085828.hdf"
2014-10-22,NA,"MOD09CMA.A2014295.006.2015291142821.hdf"
2015-02-08,NA,"MOD09CMA.A2015039.006.2015295170700.hdf"
2014-11-06,68000,"MOD09CMA.A2014310.006.2015292050850.hdf"
2014-10-15,NA,"MOD09CMA.A2014288.006.2015291143014.hdf"
2015-01-14,NA,"MOD09CMA.A2015014.006.2015295113454.hdf"
2014-12-19,NA,"MOD09CMA.A2014353.006.2015294023209.hdf"
2015-01-05,NA,"MOD09CMA.A2015005.006.2015295064855.hdf"
2014-11-05,179000,"MOD09CMA.A2014309.006.2015292022008.hdf"
2014-10-30,NA,"MOD09CMA.A2014303.006.2015291142529.hdf"
2015-02-16,37000,"MOD09CMA.A2015047.006.2015296091056.hdf"
2014-11-14,162000,"MOD09CMA.A2014318.006.2015292065253.hdf"
2015-01-22,NA,"MOD09CMA.A2015022.006.2015295121006.hdf"
2015-01-13,27000,"MOD09CMA.A2015013.006.2015295071620.hdf"
2014-10-23,NA,"MOD09CMA.A2014296.006.2015291112354.hdf"
2014-12-27,48000,"MOD09CMA.A2014361.006.2015294002619.hdf"
2014-11-13,NA,"MOD09CMA.A2014317.006.2015292044021.hdf"
2014-11-22,NA,"MOD09CMA.A2014326.006.2015292081534.hdf"
2015-01-30,NA,"MOD09CMA.A2015030.006.2015295124541.hdf"
2014-11-07,50000,"MOD09CMA.A2014311.006.2015292050318.hdf"
2015-02-24,54000,"MOD09CMA.A2015055.006.2015296174325.hdf"
2015-01-04,NA,"MOD09CMA.A2015004.006.2015295060634.hdf"
2014-10-31,NA,"MOD09CMA.A2014304.006.2015291211616.hdf"
2015-01-21,NA,"MOD09CMA.A2015021.006.2015295113746.hdf"
2014-11-21,NA,"MOD09CMA.A2014325.006.2015292081346.hdf"
2014-11-30,NA,"MOD09CMA.A2014334.006.2015292105644.hdf"
2015-02-07,NA,"MOD09CMA.A2015038.006.2015295130842.hdf"
2014-11-15,NA,"MOD09CMA.A2014319.006.2015292064504.hdf"
2015-03-04,42000,"MOD09CMA.A2015063.006.2015296180505.hdf"
2014-11-08,NA,"MOD09CMA.A2014312.006.2015292094619.hdf"
2015-01-12,63000,"MOD09CMA.A2015012.006.2015295064624.hdf"
2015-01-29,37000,"MOD09CMA.A2015029.006.2015295123900.hdf"
2014-11-29,NA,"MOD09CMA.A2014333.006.2015292070906.hdf"
2014-12-08,NA,"MOD09CMA.A2014342.006.2015292091443.hdf"
2015-02-15,56000,"MOD09CMA.A2015046.006.2015296072614.hdf"
2014-11-23,NA,"MOD09CMA.A2014327.006.2015292085449.hdf"
2015-03-12,NA,"MOD09CMA.A2015071.006.2015296180827.hdf"
2014-11-16,NA,"MOD09CMA.A2014320.006.2015292091024.hdf"
2015-01-20,NA,"MOD09CMA.A2015020.006.2015295080201.hdf"
2014-12-07,NA,"MOD09CMA.A2014341.006.2015292085417.hdf"
2015-02-06,NA,"MOD09CMA.A2015037.006.2015295130624.hdf"
2014-12-16,378000,"MOD09CMA.A2014350.006.2015294010426.hdf"
2015-02-23,40000,"MOD09CMA.A2015054.006.2015296101329.hdf"
2014-12-01,NA,"MOD09CMA.A2014335.006.2015292110037.hdf"
2015-01-28,40000,"MOD09CMA.A2015028.006.2015295090909.hdf"
2014-11-24,47000,"MOD09CMA.A2014328.006.2015292094728.hdf"
2015-03-20,NA,"MOD09CMA.A2015079.006.2015296122803.hdf"
2014-12-15,NA,"MOD09CMA.A2014349.006.2015294005011.hdf"
2015-02-14,31000,"MOD09CMA.A2015045.006.2015296060455.hdf"
2014-12-24,NA,"MOD09CMA.A2014358.006.2015294002150.hdf"
2014-12-09,NA,"MOD09CMA.A2014343.006.2015292094610.hdf"
2015-03-03,58000,"MOD09CMA.A2015062.006.2015296120724.hdf"
2014-12-02,NA,"MOD09CMA.A2014336.006.2015292104559.hdf"
2014-12-23,NA,"MOD09CMA.A2014357.006.2015294000921.hdf"
2015-02-05,NA,"MOD09CMA.A2015036.006.2015295110051.hdf"
2015-03-28,59000,"MOD09CMA.A2015087.006.2015298091551.hdf"
2015-02-22,NA,"MOD09CMA.A2015053.006.2015296063900.hdf"
2015-01-01,1e+05,"MOD09CMA.A2015001.006.2015295020512.hdf"
2014-12-17,NA,"MOD09CMA.A2014351.006.2015294010637.hdf"
2015-02-13,NA,"MOD09CMA.A2015044.006.2015296042817.hdf"
2015-03-11,NA,"MOD09CMA.A2015070.006.2015296181307.hdf"
2014-12-10,NA,"MOD09CMA.A2014344.006.2015293180137.hdf"
2014-12-31,NA,"MOD09CMA.A2014365.006.2015294232721.hdf"
2015-04-05,NA,"MOD09CMA.A2015095.006.2015298161647.hdf"
2015-03-02,116000,"MOD09CMA.A2015061.006.2015296093814.hdf"
2015-01-09,NA,"MOD09CMA.A2015009.006.2015295082535.hdf"
2014-12-25,25000,"MOD09CMA.A2014359.006.2015294011944.hdf"
2015-02-21,NA,"MOD09CMA.A2015052.006.2015296043108.hdf"
2014-12-18,NA,"MOD09CMA.A2014352.006.2015294022227.hdf"
2015-03-19,NA,"MOD09CMA.A2015078.006.2015296120049.hdf"
2015-01-17,NA,"MOD09CMA.A2015017.006.2015295133923.hdf"
2015-01-08,109000,"MOD09CMA.A2015008.006.2015295082307.hdf"
2015-01-02,61000,"MOD09CMA.A2015002.006.2015295020607.hdf"
2015-04-13,NA,"MOD09CMA.A2015103.006.2015298202745.hdf"
2015-03-10,NA,"MOD09CMA.A2015069.006.2015296180319.hdf"
2015-03-01,31000,"MOD09CMA.A2015060.006.2015296075215.hdf"
2014-12-26,44000,"MOD09CMA.A2014360.006.2015294014209.hdf"
2015-03-27,103000,"MOD09CMA.A2015086.006.2015298073527.hdf"
2015-01-25,NA,"MOD09CMA.A2015025.006.2015295125811.hdf"
2015-04-21,213000,"MOD09CMA.A2015111.006.2015298174105.hdf"
2015-01-10,NA,"MOD09CMA.A2015010.006.2015295024625.hdf"
2015-01-16,NA,"MOD09CMA.A2015016.006.2015295133924.hdf"
2015-03-09,45000,"MOD09CMA.A2015068.006.2015296072656.hdf"
2015-01-03,69000,"MOD09CMA.A2015003.006.2015295034311.hdf"
2015-03-18,NA,"MOD09CMA.A2015077.006.2015296113659.hdf"
2015-02-02,NA,"MOD09CMA.A2015033.006.2015295141555.hdf"
2015-01-11,71000,"MOD09CMA.A2015011.006.2015295034743.hdf"
2015-04-04,NA,"MOD09CMA.A2015094.006.2015298161910.hdf"
2015-01-24,199000,"MOD09CMA.A2015024.006.2015295130347.hdf"
2015-01-18,NA,"MOD09CMA.A2015018.006.2015295050128.hdf"
2015-04-29,63000,"MOD09CMA.A2015119.006.2015298212723.hdf"
2015-03-17,NA,"MOD09CMA.A2015076.006.2015296094226.hdf"
2015-03-26,63000,"MOD09CMA.A2015085.006.2015298044722.hdf"
2015-02-10,NA,"MOD09CMA.A2015041.006.2015296025548.hdf"
2015-01-19,NA,"MOD09CMA.A2015019.006.2015295073826.hdf"
2015-04-12,65000,"MOD09CMA.A2015102.006.2015298191736.hdf"
2015-01-26,NA,"MOD09CMA.A2015026.006.2015295064814.hdf"
2015-02-01,NA,"MOD09CMA.A2015032.006.2015295153217.hdf"
2015-05-07,475000,"MOD09CMA.A2015127.006.2015299002455.hdf"
2015-04-03,102000,"MOD09CMA.A2015093.006.2015298123229.hdf"
2015-03-25,87000,"MOD09CMA.A2015084.006.2015298043219.hdf"
2015-02-18,NA,"MOD09CMA.A2015049.006.2015296110438.hdf"
2015-01-27,NA,"MOD09CMA.A2015027.006.2015295083449.hdf"
2015-02-09,92000,"MOD09CMA.A2015040.006.2015295222505.hdf"
2015-02-03,NA,"MOD09CMA.A2015034.006.2015295082734.hdf"
2015-04-20,NA,"MOD09CMA.A2015110.006.2015298174440.hdf"
2015-05-15,124000,"MOD09CMA.A2015135.006.2015299095722.hdf"
2015-04-11,NA,"MOD09CMA.A2015101.006.2015298122243.hdf"
2015-02-26,NA,"MOD09CMA.A2015057.006.2015296115930.hdf"
2015-04-02,57000,"MOD09CMA.A2015092.006.2015298161936.hdf"
2015-02-04,NA,"MOD09CMA.A2015035.006.2015295090807.hdf"
2015-04-28,236000,"MOD09CMA.A2015118.006.2015298211202.hdf"
2015-02-11,121000,"MOD09CMA.A2015042.006.2015296041724.hdf"
2015-02-17,NA,"MOD09CMA.A2015048.006.2015296110612.hdf"
2015-05-23,366000,"MOD09CMA.A2015143.006.2015299132907.hdf"
2015-03-06,65000,"MOD09CMA.A2015065.006.2015296180549.hdf"
2015-02-12,52000,"MOD09CMA.A2015043.006.2015296042910.hdf"
2015-04-19,179000,"MOD09CMA.A2015109.006.2015298171711.hdf"
2015-04-10,90000,"MOD09CMA.A2015100.006.2015298111044.hdf"
2015-05-06,NA,"MOD09CMA.A2015126.006.2015298225150.hdf"
2015-02-25,61000,"MOD09CMA.A2015056.006.2015296174951.hdf"
2015-02-19,NA,"MOD09CMA.A2015050.006.2015296033125.hdf"
2015-05-31,NA,"MOD09CMA.A2015151.006.2015299144356.hdf"
2015-03-14,NA,"MOD09CMA.A2015073.006.2015296182713.hdf"
2015-02-20,94000,"MOD09CMA.A2015051.006.2015296033032.hdf"
2015-04-27,NA,"MOD09CMA.A2015117.006.2015298204438.hdf"
2015-04-18,86000,"MOD09CMA.A2015108.006.2015298123435.hdf"
2015-05-14,NA,"MOD09CMA.A2015134.006.2015299105623.hdf"
2015-03-05,NA,"MOD09CMA.A2015064.006.2015296175756.hdf"
2015-02-27,45000,"MOD09CMA.A2015058.006.2015296043719.hdf"
2015-06-08,212000,"MOD09CMA.A2015159.006.2015299134016.hdf"
2015-04-26,97000,"MOD09CMA.A2015116.006.2015298162816.hdf"
2015-02-28,82000,"MOD09CMA.A2015059.006.2015296053756.hdf"
2015-03-22,173000,"MOD09CMA.A2015081.006.2015298042806.hdf"
2015-05-05,381000,"MOD09CMA.A2015125.006.2015298225126.hdf"
2015-05-22,NA,"MOD09CMA.A2015142.006.2015299130014.hdf"
2015-03-13,212000,"MOD09CMA.A2015072.006.2015296180705.hdf"
2015-03-07,NA,"MOD09CMA.A2015066.006.2015296063547.hdf"
2015-06-16,73000,"MOD09CMA.A2015167.006.2015301095211.hdf"
2015-05-13,115000,"MOD09CMA.A2015133.006.2015299104729.hdf"
2015-03-08,148000,"MOD09CMA.A2015067.006.2015296063758.hdf"
2015-05-04,113000,"MOD09CMA.A2015124.006.2015298162945.hdf"
2015-03-30,NA,"MOD09CMA.A2015089.006.2015298173533.hdf"
2015-05-30,301000,"MOD09CMA.A2015150.006.2015299113429.hdf"
2015-03-21,NA,"MOD09CMA.A2015080.006.2015298013755.hdf"
2015-03-15,NA,"MOD09CMA.A2015074.006.2015296064436.hdf"
2015-06-24,187000,"MOD09CMA.A2015175.006.2015301103256.hdf"
2015-05-21,288000,"MOD09CMA.A2015141.006.2015299094436.hdf"
2015-05-12,137000,"MOD09CMA.A2015132.006.2015299073537.hdf"
2015-03-16,NA,"MOD09CMA.A2015075.006.2015296094737.hdf"
2015-04-07,NA,"MOD09CMA.A2015097.006.2015298162254.hdf"
2015-06-07,NA,"MOD09CMA.A2015158.006.2015299130531.hdf"
2015-07-02,89000,"MOD09CMA.A2015183.006.2015301204758.hdf"
2015-05-29,73000,"MOD09CMA.A2015149.006.2015299111640.hdf"
2015-03-29,90000,"MOD09CMA.A2015088.006.2015298185033.hdf"
2015-05-20,92000,"MOD09CMA.A2015140.006.2015299110903.hdf"
2015-03-23,92000,"MOD09CMA.A2015082.006.2015298042943.hdf"
2015-04-15,NA,"MOD09CMA.A2015105.006.2015298201509.hdf"
2015-06-15,131000,"MOD09CMA.A2015166.006.2015301100032.hdf"
2015-03-24,NA,"MOD09CMA.A2015083.006.2015298042943.hdf"
2015-07-10,NA,"MOD09CMA.A2015191.006.2015302014107.hdf"
2015-06-06,124000,"MOD09CMA.A2015157.006.2015299130219.hdf"
2015-04-23,240000,"MOD09CMA.A2015113.006.2015298223726.hdf"
2015-04-06,NA,"MOD09CMA.A2015096.006.2015298162548.hdf"
2015-03-31,140000,"MOD09CMA.A2015090.006.2015298052412.hdf"
2015-06-23,NA,"MOD09CMA.A2015174.006.2015301103244.hdf"
2015-05-28,178000,"MOD09CMA.A2015148.006.2015299105112.hdf"
2015-04-01,164000,"MOD09CMA.A2015091.006.2015298162614.hdf"
2015-06-14,73000,"MOD09CMA.A2015165.006.2015301082700.hdf"
2015-07-18,80000,"MOD09CMA.A2015199.006.2015302020848.hdf"
2015-05-01,NA,"MOD09CMA.A2015121.006.2015298211356.hdf"
2015-07-01,NA,"MOD09CMA.A2015182.006.2015301201555.hdf"
2015-04-14,86000,"MOD09CMA.A2015104.006.2015298194932.hdf"
2015-04-08,108000,"MOD09CMA.A2015098.006.2015298053846.hdf"
2015-06-05,104000,"MOD09CMA.A2015156.006.2015299130526.hdf"
2015-04-09,184000,"MOD09CMA.A2015099.006.2015298065318.hdf"
2015-06-22,44000,"MOD09CMA.A2015173.006.2015301095419.hdf"
2015-07-26,159000,"MOD09CMA.A2015207.006.2015303145634.hdf"
2015-05-09,161000,"MOD09CMA.A2015129.006.2015299060631.hdf"
2015-07-09,NA,"MOD09CMA.A2015190.006.2015302001654.hdf"
2015-04-22,82000,"MOD09CMA.A2015112.006.2015298223814.hdf"
2015-06-13,1e+05,"MOD09CMA.A2015164.006.2015301041848.hdf"
2015-04-17,56000,"MOD09CMA.A2015107.006.2015298130932.hdf"
2015-04-16,40000,"MOD09CMA.A2015106.006.2015298162347.hdf"
2015-06-30,NA,"MOD09CMA.A2015181.006.2015301194840.hdf"
2015-07-17,110000,"MOD09CMA.A2015198.006.2015301213421.hdf"
2015-05-17,NA,"MOD09CMA.A2015137.006.2015299112816.hdf"
2015-08-03,80000,"MOD09CMA.A2015215.006.2015304033120.hdf"
2015-04-30,170000,"MOD09CMA.A2015120.006.2015298213248.hdf"
2015-06-21,54000,"MOD09CMA.A2015172.006.2015301061534.hdf"
2015-04-24,NA,"MOD09CMA.A2015114.006.2015298162610.hdf"
2015-04-25,169000,"MOD09CMA.A2015115.006.2015298111611.hdf"
2015-07-08,134000,"MOD09CMA.A2015189.006.2015302001730.hdf"
2015-07-25,NA,"MOD09CMA.A2015206.006.2015303145632.hdf"
2015-05-25,136000,"MOD09CMA.A2015145.006.2015299111821.hdf"
2015-08-11,190000,"MOD09CMA.A2015223.006.2015304032126.hdf"
2015-06-29,83000,"MOD09CMA.A2015180.006.2015301070422.hdf"
2015-05-08,NA,"MOD09CMA.A2015128.006.2015299010507.hdf"
2015-05-02,128000,"MOD09CMA.A2015122.006.2015298085209.hdf"
2015-05-03,81000,"MOD09CMA.A2015123.006.2015298162824.hdf"
2015-07-16,106000,"MOD09CMA.A2015197.006.2015301205402.hdf"
2015-08-02,240000,"MOD09CMA.A2015214.006.2015304030443.hdf"
2015-08-19,130000,"MOD09CMA.A2015231.006.2015304031842.hdf"
2015-06-02,NA,"MOD09CMA.A2015153.006.2015299122442.hdf"
2015-07-07,186000,"MOD09CMA.A2015188.006.2015301211915.hdf"
2015-05-16,235000,"MOD09CMA.A2015136.006.2015299113003.hdf"
2015-05-10,NA,"MOD09CMA.A2015130.006.2015299071934.hdf"
2015-05-11,104000,"MOD09CMA.A2015131.006.2015299071958.hdf"
2015-08-10,NA,"MOD09CMA.A2015222.006.2015304030617.hdf"
2015-07-24,66000,"MOD09CMA.A2015205.006.2015303121815.hdf"
2015-06-10,NA,"MOD09CMA.A2015161.006.2015301043232.hdf"
2015-08-27,54000,"MOD09CMA.A2015239.006.2015305223845.hdf"
2015-07-15,75000,"MOD09CMA.A2015196.006.2015301200519.hdf"
2015-05-24,NA,"MOD09CMA.A2015144.006.2015299115505.hdf"
2015-05-19,173000,"MOD09CMA.A2015139.006.2015299111536.hdf"
2015-05-18,254000,"MOD09CMA.A2015138.006.2015299103534.hdf"
2015-08-18,148000,"MOD09CMA.A2015230.006.2015304032727.hdf"
2015-06-18,NA,"MOD09CMA.A2015169.006.2015301091030.hdf"
2015-08-01,212000,"MOD09CMA.A2015213.006.2015304025905.hdf"
2015-09-04,53000,"MOD09CMA.A2015247.006.2015305234601.hdf"
2015-07-23,131000,"MOD09CMA.A2015204.006.2015303092601.hdf"
2015-06-01,176000,"MOD09CMA.A2015152.006.2015299160048.hdf"
2015-05-27,79000,"MOD09CMA.A2015147.006.2015299105128.hdf"
2015-05-26,85000,"MOD09CMA.A2015146.006.2015299081646.hdf"
2015-06-26,207000,"MOD09CMA.A2015177.006.2015301102336.hdf"
2015-08-26,NA,"MOD09CMA.A2015238.006.2015305224840.hdf"
2015-08-09,156000,"MOD09CMA.A2015221.006.2015304030652.hdf"
2015-09-12,930000,"MOD09CMA.A2015255.006.2015305232057.hdf"
2015-06-09,NA,"MOD09CMA.A2015160.006.2015301023514.hdf"
2015-07-31,NA,"MOD09CMA.A2015212.006.2015304025843.hdf"
2015-06-04,109000,"MOD09CMA.A2015155.006.2015299095717.hdf"
2015-06-03,127000,"MOD09CMA.A2015154.006.2015299090707.hdf"
2015-07-04,69000,"MOD09CMA.A2015185.006.2015301221526.hdf"
2015-09-03,67000,"MOD09CMA.A2015246.006.2015306002119.hdf"
2015-08-17,86000,"MOD09CMA.A2015229.006.2015304032221.hdf"
2015-06-17,2e+05,"MOD09CMA.A2015168.006.2015301091110.hdf"
2015-06-11,74000,"MOD09CMA.A2015162.006.2015301035848.hdf"
2015-06-12,107000,"MOD09CMA.A2015163.006.2015301040121.hdf"
2015-08-08,535000,"MOD09CMA.A2015220.006.2015303175220.hdf"
2015-09-20,50000,"MOD09CMA.A2015263.006.2015306010229.hdf"
2015-07-12,NA,"MOD09CMA.A2015193.006.2015302014156.hdf"
2015-09-11,NA,"MOD09CMA.A2015254.006.2015305224615.hdf"
2015-06-19,103000,"MOD09CMA.A2015170.006.2015301044955.hdf"
2015-08-25,85000,"MOD09CMA.A2015237.006.2015305224726.hdf"
2015-06-25,72000,"MOD09CMA.A2015176.006.2015301103155.hdf"
2015-08-16,319000,"MOD09CMA.A2015228.006.2015304031237.hdf"
2015-06-20,123000,"MOD09CMA.A2015171.006.2015301054719.hdf"
2015-07-20,NA,"MOD09CMA.A2015201.006.2015303080614.hdf"
2015-09-28,23000,"MOD09CMA.A2015271.006.2015305235730.hdf"
2015-09-19,24000,"MOD09CMA.A2015262.006.2015306010044.hdf"
2015-06-27,NA,"MOD09CMA.A2015178.006.2015301054522.hdf"
2015-08-24,28000,"MOD09CMA.A2015236.006.2015305215513.hdf"
2015-07-03,NA,"MOD09CMA.A2015184.006.2015301222026.hdf"
2015-06-28,114000,"MOD09CMA.A2015179.006.2015301070009.hdf"
2015-09-02,51000,"MOD09CMA.A2015245.006.2015305205630.hdf"
2015-07-28,90000,"MOD09CMA.A2015209.006.2015304032035.hdf"
2015-10-06,NA,"MOD09CMA.A2015279.006.2015307040003.hdf"
2015-07-05,129000,"MOD09CMA.A2015186.006.2015301190246.hdf"
2015-09-27,NA,"MOD09CMA.A2015270.006.2015305234423.hdf"
2015-07-11,NA,"MOD09CMA.A2015192.006.2015302012552.hdf"
2015-09-01,61000,"MOD09CMA.A2015244.006.2015305210047.hdf"
2015-07-06,74000,"MOD09CMA.A2015187.006.2015301203904.hdf"
2015-08-05,437000,"MOD09CMA.A2015217.006.2015304030335.hdf"
2015-09-10,140000,"MOD09CMA.A2015253.006.2015305215244.hdf"
2015-10-14,84000,"MOD09CMA.A2015287.006.2015307042929.hdf"
2015-07-13,79000,"MOD09CMA.A2015194.006.2015301195210.hdf"
2015-10-05,53000,"MOD09CMA.A2015278.006.2015307040047.hdf"
2015-07-19,147000,"MOD09CMA.A2015200.006.2015303062410.hdf"
2015-08-13,50000,"MOD09CMA.A2015225.006.2015304031246.hdf"
2015-09-09,35000,"MOD09CMA.A2015252.006.2015305205457.hdf"
2015-07-14,126000,"MOD09CMA.A2015195.006.2015301200032.hdf"
2015-09-18,33000,"MOD09CMA.A2015261.006.2015306012259.hdf"
2015-10-22,61000,"MOD09CMA.A2015295.006.2015307042231.hdf"
2015-07-21,272000,"MOD09CMA.A2015202.006.2015303090852.hdf"
2015-10-13,NA,"MOD09CMA.A2015286.006.2015307040508.hdf"
2015-07-27,NA,"MOD09CMA.A2015208.006.2015304025206.hdf"
2015-07-22,99000,"MOD09CMA.A2015203.006.2015303084417.hdf"
2015-08-21,NA,"MOD09CMA.A2015233.006.2015305184414.hdf"
2015-09-17,62000,"MOD09CMA.A2015260.006.2015306012300.hdf"
2015-09-26,29000,"MOD09CMA.A2015269.006.2015305234320.hdf"
2015-07-29,64000,"MOD09CMA.A2015210.006.2015303095145.hdf"
2015-10-30,33000,"MOD09CMA.A2015303.006.2015318001839.hdf"
2015-10-21,41000,"MOD09CMA.A2015294.006.2015307040755.hdf"
2015-08-04,NA,"MOD09CMA.A2015216.006.2015304030341.hdf"
2015-07-30,135000,"MOD09CMA.A2015211.006.2015303113812.hdf"
2015-10-04,56000,"MOD09CMA.A2015277.006.2015307034910.hdf"
2015-08-29,56000,"MOD09CMA.A2015241.006.2015305234810.hdf"
2015-09-25,34000,"MOD09CMA.A2015268.006.2015305235213.hdf"
2015-11-07,63000,"MOD09CMA.A2015311.006.2015318042903.hdf"
2015-10-29,NA,"MOD09CMA.A2015302.006.2015318000503.hdf"
2015-08-06,156000,"MOD09CMA.A2015218.006.2015303130627.hdf"
2015-08-07,NA,"MOD09CMA.A2015219.006.2015303164433.hdf"
2015-08-12,NA,"MOD09CMA.A2015224.006.2015304030902.hdf"
2015-11-15,209000,"MOD09CMA.A2015319.006.2015335033318.hdf"
2015-10-12,37000,"MOD09CMA.A2015285.006.2015307040629.hdf"
2015-09-06,56000,"MOD09CMA.A2015249.006.2015305231934.hdf"
2015-10-03,49000,"MOD09CMA.A2015276.006.2015307034752.hdf"
2015-11-06,50000,"MOD09CMA.A2015310.006.2015318040450.hdf"
2015-08-14,55000,"MOD09CMA.A2015226.006.2015303171515.hdf"
2015-08-20,844000,"MOD09CMA.A2015232.006.2015305164414.hdf"
2015-08-15,80000,"MOD09CMA.A2015227.006.2015304031744.hdf"
2015-11-23,90000,"MOD09CMA.A2015327.006.2015336033815.hdf"
2015-10-20,30000,"MOD09CMA.A2015293.006.2015307040347.hdf"
2015-10-11,29000,"MOD09CMA.A2015284.006.2015307040019.hdf"
2015-09-14,NA,"MOD09CMA.A2015257.006.2015306012541.hdf"
2015-11-14,NA,"MOD09CMA.A2015318.006.2015335030240.hdf"
2015-08-22,77000,"MOD09CMA.A2015234.006.2015305191834.hdf"
2015-08-28,NA,"MOD09CMA.A2015240.006.2015306001623.hdf"
2015-08-23,NA,"MOD09CMA.A2015235.006.2015305215504.hdf"
2015-12-01,24000,"MOD09CMA.A2015335.006.2015343004550.hdf"
2015-10-28,NA,"MOD09CMA.A2015301.006.2015318010352.hdf"
2015-09-22,NA,"MOD09CMA.A2015265.006.2015306005604.hdf"
2015-10-19,83000,"MOD09CMA.A2015292.006.2015307040708.hdf"
2015-11-22,NA,"MOD09CMA.A2015326.006.2015336031913.hdf"
2015-08-30,73000,"MOD09CMA.A2015242.006.2015305202433.hdf"
2015-09-05,20000,"MOD09CMA.A2015248.006.2015305234545.hdf"
2015-08-31,24000,"MOD09CMA.A2015243.006.2015305205219.hdf"
2015-11-05,NA,"MOD09CMA.A2015309.006.2015318042733.hdf"
2015-12-09,NA,"MOD09CMA.A2015343.006.2015363202507.hdf"
2015-11-30,NA,"MOD09CMA.A2015334.006.2015343002023.hdf"
2015-10-27,NA,"MOD09CMA.A2015300.006.2015318005543.hdf"
2015-09-30,NA,"MOD09CMA.A2015273.006.2015307040054.hdf"
2015-09-07,25000,"MOD09CMA.A2015250.006.2015305192931.hdf"
2015-12-17,NA,"MOD09CMA.A2015351.006.2015362083125.hdf"
2015-09-13,NA,"MOD09CMA.A2015256.006.2015306011432.hdf"
2015-09-08,172000,"MOD09CMA.A2015251.006.2015305194122.hdf"
2015-11-13,78000,"MOD09CMA.A2015317.006.2015335032554.hdf"
2015-12-08,NA,"MOD09CMA.A2015342.006.2015363202930.hdf"
2015-11-04,53000,"MOD09CMA.A2015308.006.2015318042725.hdf"
2015-10-08,NA,"MOD09CMA.A2015281.006.2015307041418.hdf"
2015-12-25,63000,"MOD09CMA.A2015359.006.2015365001832.hdf"
2015-09-15,NA,"MOD09CMA.A2015258.006.2015305202326.hdf"
2015-11-21,NA,"MOD09CMA.A2015325.006.2015336043324.hdf"
2015-09-21,35000,"MOD09CMA.A2015264.006.2015306005607.hdf"
2015-12-16,NA,"MOD09CMA.A2015350.006.2015362083921.hdf"
2015-09-16,238000,"MOD09CMA.A2015259.006.2015305203442.hdf"
2015-11-12,58000,"MOD09CMA.A2015316.006.2015335032517.hdf"
2015-10-16,94000,"MOD09CMA.A2015289.006.2015307041023.hdf"
2015-09-23,28000,"MOD09CMA.A2015266.006.2015305211608.hdf"
2015-12-24,NA,"MOD09CMA.A2015358.006.2015363232747.hdf"
2016-01-02,NA,"MOD09CMA.A2016002.006.2016006194649.hdf"
2015-11-29,65000,"MOD09CMA.A2015333.006.2015343002049.hdf"
2015-09-29,NA,"MOD09CMA.A2015272.006.2015306183858.hdf"
2015-09-24,51000,"MOD09CMA.A2015267.006.2015305231300.hdf"
2015-11-20,56000,"MOD09CMA.A2015324.006.2015336041616.hdf"
2015-10-24,NA,"MOD09CMA.A2015297.006.2015318000440.hdf"
